作品No.	聖地No.	確定	都道府県	市区郡	聖地名	郵便番号	住所	住所２	座標：緯度	座標：経度	SV	倍率	SV過去	Fov	Zoom	電話番号	作品	作品名フリガナ	備考	公式サイトURL	情報参照元URL	備考2	市区町村読み仮名	作品名50音	県順	市順	域順	実在	重要度
1333	0011	完了	千葉県	印西市	印西中学校	270-1327	千葉県印西市大森2244		35.828024	140.146883	"https://www.google.com/maps/@35.8278877,140.146839,3a,37.5y,359.35h,84t/data=!3m6!1e1!3m4!1sWDRtTU3ZTYx5yLCj3VqqbA!2e0!7i16384!8i8192"						ワンダーエッグ・プライオリティ	ワンダーエッグプライオリティ	第6話のラストで、「エッグ空間」で助けた吉田ヤエとの出会いで学校に行くことを決意した大戸アイが、家を飛び出し雨の中を走ってやって来て、そのことを沢木修一郎先生に宣言していた中学校のモデル。				インザイシ	ワ	12	20	2		5
1333	0012	完了	千葉県	印西市	古墳型展望山	270-1331	千葉県印西市牧の原5	牧の原公園	35.809330	140.170873	-						ワンダーエッグ・プライオリティ	ワンダーエッグプライオリティ	オープニングの冒頭のタイトルバックとラストで、実写カットが使われていた場所。<br />エンディングカットで、大戸アイが景色を眺める姿が描かれていたのもこの展望山でした。<br />第1話冒頭カットでは、山頂から望む構図で滝野5丁目の整然と建ち並ぶ住宅街が描かれていました。<br />第12話冒頭では、大戸アイ、青沼ねいる、川井リカ、沢木桃恵の4人がこの場所に集まり、リカと桃恵が「エッグ」のミッションをクリアして目的を達成したものの、思わぬ新事態に遭遇した件について話していました。				インザイシ	ワ	12	20	2		5
1333	0013	完了	千葉県	印西市	古墳型展望山　山道	270-1331	千葉県印西市牧の原5	牧の原公園	35.809636	 140.171025	-						ワンダーエッグ・プライオリティ	ワンダーエッグプライオリティ	オープニングで、大戸アイが歩く姿が描かれていた場所。背景に滝野5丁目の整然と建ち並ぶ住宅街が描かれていました。				インザイシ	ワ	12	20	2		1
1333	0014	完了	千葉県	印西市	ビッグホップ ガーデンモール印西　地中海広場	270-1335	千葉県印西市原1-2		35.803008	140.163641	-						ワンダーエッグ・プライオリティ	ワンダーエッグプライオリティ	第1話で、大戸アイがカナブンに導かれてやって来た場所。<br />第4話では、アカのいる空間に向かう沢木桃恵が歩いていたのもこの場所でした。<br />第12話では、万年の仇を討とうと「エッグ」を買いに行こうとするも、アカのいる空間に辿り着けずに、複合遊具の滑り台から外に輩出されていました。				インザイシ	ワ	12	20	2		5
1333	0015	完了	千葉県	印西市	ビッグホップ ガーデンモール印西　アドベンチャーパーク	270-1335	千葉県印西市原1-2		35.803551	140.161453	-						ワンダーエッグ・プライオリティ	ワンダーエッグプライオリティ	第1話で、大戸アイがカナブンに導かれてやって来た穴。<br />エレベーターはありませんが、観覧車の下に洞窟の穴を模したオブジェがあり、作中ではこの洞窟の穴野中のエレベーターを下りた先に丸い穴があいていてそこから、アカと裏アカのいる空間へ繋がっていました。				インザイシ	ワ	12	20	2		5
1333	0016	完了	千葉県	印西市	ビッグホップ ガーデンモール印西　ルーフガーデン	270-1335	千葉県印西市原1-2		35.802893	140.163766	-						ワンダーエッグ・プライオリティ	ワンダーエッグプライオリティ	第6話で、「エッグ」を買いに訪れた大戸アイたちが、アイの母親と沢木修一郎先生の関係について話していた場所。<br />実際にはアイたちが座っていたベンチはありません。				インザイシ	ワ	12	20	2		4
1333	0017	完了	千葉県	印西市	ビッグホップ ガーデンモール印西　公園広場	270-1335	千葉県印西市原1-2		35.802660	140.162392	-						ワンダーエッグ・プライオリティ	ワンダーエッグプライオリティ	第9話冒頭で、絶対にそんなことを言わなそうな青沼ねいるが、自分の家に遊びに来ないかと誘われた大戸アイたちが驚いていた場所。<br />第10話では、男の子との初デート帰りの沢木桃恵が、みんなから事の顛末を聞かれて話をしていたのもこの場所でした。				インザイシ	ワ	12	20	2		4
1333	0018	完了	千葉県	印西市	アピナ印西店	270-1335	千葉県印西市原1-2	ビッグホップ ガーデンモール印西 2F	35.803468	140.162121	-						ワンダーエッグ・プライオリティ	ワンダーエッグプライオリティ	第5話で、「エッグ」を買いに来た大戸アイたち一行が閉店中の施設内でアイスを食べながら話をしていた遊戯施設。<br />アカにおねだりしてボウリングをさせてもらっていました。				インザイシ	ワ	12	20	2		4
1333	0019	完了	千葉県	印西市	建設中の住宅地前の道	270-1337	千葉県印西市草深		35.797355	140.167257	"https://www.google.com/maps/@35.7974354,140.1673166,3a,45y,319.77h,90.4t/data=!3m6!1e1!3m4!1sL3lY_DUQi_P99Y5Umcr3mQ!2e0!7i16384!8i8192"						ワンダーエッグ・プライオリティ	ワンダーエッグプライオリティ	エンディングカットで、青沼ねいるがキャリーバッグを引いて歩く姿が描かれていた場所。				インザイシ	ワ	12	20	2		1
1333	0020	完了	千葉県	印西市	ヒノマルパチンコの看板	270-1337	千葉県印西市草深		35.803562	140.132050	"https://www.google.com/maps/@35.8045107,140.1312854,3a,30y,155.44h,92.69t/data=!3m6!1e1!3m4!1sDYKpPeqvEcSN-bsEegVbOA!2e0!7i16384!8i8192"						ワンダーエッグ・プライオリティ	ワンダーエッグプライオリティ	エンディングカットで、大戸アイが乗る母親の運転する車の窓越しに見える風景に描かれていた看板。<br />位置関係から、車が走っているのは、看板の北側の剣道12号と思われます。				インザイシ	ワ	12	20	2		1
1333	0021	完了	千葉県	印西市	千葉ニュータウン中央駅　ペデストリアンデッキ	270-1340	千葉県印西市中央南1		35.800390	140.115521	-						ワンダーエッグ・プライオリティ	ワンダーエッグプライオリティ	オープニングで、飛び立った鳩たちを見上げる大戸アイが、横を歩いていた青沼ねいるとすれ違っていた場所。				インザイシ	ワ	12	20	2		1
1333	0022	完了	千葉県	印西市	こすもす大橋	270-1340	千葉県印西市中央南1		35.800961	140.118355	"https://www.google.co.jp/maps/@35.8007187,140.1185935,3a,30y,222.97h,90.6t/data=!3m6!1e1!3m4!1sSmPWF8PS9b2TWRDMToO_bA!2e0!7i13312!8i6656"						ワンダーエッグ・プライオリティ	ワンダーエッグプライオリティ	第6話のラストで、「エッグ空間」で助けた吉田ヤエとの出会いで学校に行くことを決意した大戸アイが、そのことを先生に告げに行くため、雨の中を学校へ向けて走っていた橋。				インザイシ	ワ	12	20	2		3
1333	0023	完了	千葉県	印西市	千葉ニュータウン中央駅	270-1340	千葉県印西市中央南1-1390-1		35.800143	140.116234	"https://www.google.co.jp/maps/@35.8000913,140.1168117,3a,15y,356.22h,93.93t/data=!3m6!1e1!3m4!1s_opQTIjO2BpWPD3ZbTSWYw!2e0!7i16384!8i8192"						ワンダーエッグ・プライオリティ	ワンダーエッグプライオリティ	エンディングカットで、ホームから連絡通路への階段を上りはじめる沢木桃恵の姿が描かれていた駅。				インザイシ	ワ	12	20	2		1
1333	0024	完了	千葉県	印西市	ヴェレーナシティ千葉ニュータウン中央ザフロント前の交差点	270-1340	千葉県印西市中央南2-2		35.798351	140.115258	"https://www.google.co.jp/maps/@35.7985943,140.115179,3a,26.5y,165.3h,96.98t/data=!3m6!1e1!3m4!1sUpMtFTmNn49NrVrT6ZelAQ!2e0!7i16384!8i8192"						ワンダーエッグ・プライオリティ	ワンダーエッグプライオリティ	第5話で、大戸アイたち一行がみんなで「エッグ」を買いに向かうシーンで、川井リカが横断歩道に着く前に道を渡りはじめてしまい、仕方はなく一行も道を渡っていた場所。<br />※作中では建設中だったヴェレーナシティ千葉ニュータウン中央ザフロントは、2020年3月に竣工しています。				インザイシ	ワ	12	20	2		3
1333	0025	完了	千葉県	印西市	コスモスブリッジ 脇	270-1341	千葉県印西市原山1		35.800923	140.128904	"https://www.google.co.jp/maps/@35.8009954,140.1290472,3a,31y,247.54h,89.21t/data=!3m6!1e1!3m4!1s_KaMHmGSe39XhufHOm8nXQ!2e0!7i16384!8i8192"						ワンダーエッグ・プライオリティ	ワンダーエッグプライオリティ	エンディングカットで、無邪気に走る子供たちを見ている川井リカが描かれていた場所。				インザイシ	ワ	12	20	2		1
1333	0026	完了	千葉県	印西市	送電塔 前	270-1341	千葉県印西市原山1		35.798775	140.125713	"https://www.google.com/maps/@35.7986649,140.125822,3a,30y,330.16h,87.5t/data=!3m6!1e1!3m4!1sXEkdsHzUhMheayR1vqV7qw!2e0!7i16384!8i8192"						ワンダーエッグ・プライオリティ	ワンダーエッグプライオリティ	エンディングカットで、川井リカが立っている姿が描かれていた場所。				インザイシ	ワ	12	20	2		1
1333	0027	完了	千葉県	印西市	ニュータウン大橋	270-1341	千葉県印西市原山1		35.798574	140.121412	"https://www.google.co.jp/maps/@35.798586,140.1220569,3a,30y,178.01h,89.87t/data=!3m6!1e1!3m4!1sy-dwtQvIwGo-STzafJYWAQ!2e0!7i16384!8i8192"						ワンダーエッグ・プライオリティ	ワンダーエッグプライオリティ	エンディングカットで、沢木桃恵が自転車で走る姿が描かれていたのもこの橋でした。				インザイシ	ワ	12	20	2		1
1333	0028	完了	千葉県	印西市	北総花の丘公園	270-1341	千葉県印西市原山1-12-1		35.800639	140.123991	-						ワンダーエッグ・プライオリティ	ワンダーエッグプライオリティ	第2話冒頭で、アカのいる空間からの帰りの青沼ねいるが、キャリーバッグを引きながら歩いていた公園。後を追ってきた大戸アイが声をかけていました。				インザイシ	ワ	12	20	2		3
1333	0029	完了	千葉県	印西市	北総花の丘公園　橋の下	270-1341	千葉県印西市原山1-12-1		35.799783	140.123959	-						ワンダーエッグ・プライオリティ	ワンダーエッグプライオリティ	第2話冒頭で、青沼ねいるがアカのいる空間からの帰りに、後を追ってきて声をかける大戸アイを無視して歩いていた場所。				インザイシ	ワ	12	20	2		3
1333	0030	完了	千葉県	印西市	北総花の丘公園　花と緑の文化館	270-1341	千葉県印西市原山1-12-1		35.799816	140.123680	-						ワンダーエッグ・プライオリティ	ワンダーエッグプライオリティ	第2話冒頭で、青沼ねいるがアカのいる空間からの帰りに、後を追ってきて声をかける大戸アイを無視して歩いていた場所。				インザイシ	ワ	12	20	2		3
1333	0031	完了	千葉県	印西市	北総花の丘公園　花と緑の文化館脇の池	270-1341	千葉県印西市原山1-12-1		35.800155	140.123009	-						ワンダーエッグ・プライオリティ	ワンダーエッグプライオリティ	第2話冒頭で、アカのいる空間からの帰りの青沼ねいると大戸アイが初めて会話をしていた場所。				インザイシ	ワ	12	20	2		3
1333	0032	完了	千葉県	印西市	コスモスブリッジ	270-1341	千葉県印西市原山2		35.800906	140.129059	"https://www.google.co.jp/maps/@35.8010765,140.1290288,3a,26y,193.37h,109.08t/data=!3m6!1e1!3m4!1s3ufEnkv8wQAVi7RAyBhGSA!2e0!7i16384!8i8192"						ワンダーエッグ・プライオリティ	ワンダーエッグプライオリティ	第5話の回想シーンで、大戸アイが長瀬小糸から沢木修一郎先生の絵のモデルを辞退すべきだと告げられていた橋。<br />第6話のラストで、「エッグ空間」で助けた吉田ヤエとの出会いで学校に行くことを決意した大戸アイが、そのことを先生に告げに行くため、雨の中を学校へ向けて走っていたシーンでもこの橋が描かれていました。				インザイシ	ワ	12	20	2		4
1333	0033	完了	千葉県	印西市	原山小学校	270-1341	千葉県印西市原山3-4		35.799644	140.130240	"https://www.google.com/maps/@35.7984621,140.1308659,3a,18y,337.28h,87.83t/data=!3m6!1e1!3m4!1sdzIWukeqwaxlFc0jWc4RYw!2e0!7i16384!8i8192"						ワンダーエッグ・プライオリティ	ワンダーエッグプライオリティ	第1話で、大戸アイが2度目の「エッグ空間」でミッションに挑むシーンの冒頭カットで描かれていた学校のモデル。<br />特別編で、アダム（ネズミ）を団地のアイの家の前に置いてきた青沼ねいるが、団地を立ち去るシーンの場面転換カットで、同じ構図の学校が描かれていました。<br />同話の別の学校に編入したと語るアイのモノローグシーンでも同じカットが使われていました。				インザイシ	ワ	12	20	2		3
1333	0034	完了	千葉県	印西市	原山三丁目バス停	270-1342	千葉県印西市高花1		35.796549	140.131600	"https://www.google.co.jp/maps/@35.7966748,140.1315832,3a,15y,179.59h,87.47t/data=!3m6!1e1!3m4!1srztpXyX1RaiPxL3lnAq-Dw!2e0!7i16384!8i8192"						ワンダーエッグ・プライオリティ	ワンダーエッグプライオリティ	第2話で、アカのいる空間からの帰りに青沼ねいるが大戸アイに名刺を渡し、互いに顔を合わせないように奇数日と偶数日とに「エッグ」を買うのを分けるよう提案していたバスの停留所。				インザイシ	ワ	12	20	2		3
1333	0035	完了	千葉県	印西市	櫻井商店	270-1342	千葉県印西市高花5-5-4		35.794378	140.133303	"https://www.google.co.jp/maps/@35.7944135,140.133181,3a,37.5y,109.35h,89.56t/data=!3m6!1e1!3m4!1saym2wT8lVO7y7-P2XkKp0A!2e0!7i16384!8i8192"						ワンダーエッグ・プライオリティ	ワンダーエッグプライオリティ	特別編で、アダム（ネズミ）の入った籠を大戸アイの家の前に置いてきた帰りに、「エッグ」のガチャを連想したのか、この店の店頭にあるガシャポンに目を引かれて立ち止まっていた青沼ねいるが、家に帰る途中で偶然通りかかったアイに遭遇していました。<br />同話で、ねいるが姿を消し、自身は別の学校に編入して、忙しさの中で川井リカや沢木桃恵との関係も自然消滅してしまったアイが、散歩中にふと立ち止まり、走馬灯のように蘇るみんなとの思い出や、店頭のガシャポンを見て、行かなきゃと言ってアカのいる空間へ向けて走り出していました。<br />作中では店名が「枕井商店」になっています。				インザイシ	ワ	12	20	2		5
1333	0036	完了	千葉県	印西市	住宅街の街路樹	270-1342	千葉県印西市高花6		35.792627	140.137325	-						ワンダーエッグ・プライオリティ	ワンダーエッグプライオリティ	第1話冒頭で、大戸アイがカナブンの死骸を埋めてお墓を作っていた場所。				インザイシ	ワ	12	20	2		3
1333	0037	完了	千葉県	印西市	高花6丁目の交差点	270-1342	千葉県印西市高花6-1		35.793456	140.138416	"https://www.google.co.jp/maps/@35.7935176,140.1386086,3a,20y,242.42h,93.94t/data=!3m6!1e1!3m4!1sSLjRysgec_bIDr29O5FcQQ!2e0!7i16384!8i8192"						ワンダーエッグ・プライオリティ	ワンダーエッグプライオリティ	第1話冒頭で、大戸アイが道路に転がるカナブンの死骸を拾っていた交差点。				インザイシ	ワ	12	20	2		3
1333	0038	完了	千葉県	印西市	結縁寺前の坂道	270-1343	千葉県印西市結縁寺		35.789763	140.135012	"https://www.google.co.jp/maps/@35.7897478,140.1347979,3a,37.5y,85.75h,77.9t/data=!3m6!1e1!3m4!1sOvrwU_MznuEj5LJL5eW2Zg!2e0!7i16384!8i8192"						ワンダーエッグ・プライオリティ	ワンダーエッグプライオリティ	オープニングで、道を歩く大戸アイの後ろ姿が描かれていた場所。<br />特別編でアイが道の傍らに腰かけて、5月28日の日記を書いていたのもこの道でした。				インザイシ	ワ	12	20	2		1
1333	0039	完了	千葉県	印西市	結縁寺　蓮池	270-1343	千葉県印西市結縁寺		35.790020	140.135453	"https://www.google.com/maps/@35.7899857,140.1355455,3a,15y,308.11h,70.29t/data=!3m6!1e1!3m4!1sfneQAjVpGHx0g0qJ1Ql3VQ!2e0!7i16384!8i8192"						ワンダーエッグ・プライオリティ	ワンダーエッグプライオリティ	オープニングで、道を歩く大戸アイの後ろ姿が描かれていたカットのポップアップで使われていた実写写真の一つ。				インザイシ	ワ	12	20	2		1
1333	0040	完了	千葉県	印西市	北総花の丘公園　アンダーパス	270-1347	千葉県印西市内野1		35.798589	140.125920	-						ワンダーエッグ・プライオリティ	ワンダーエッグプライオリティ	第5話で、みんなで「エッグ」を買いに向かう大戸アイたち一行が歩いていた場所。				インザイシ	ワ	12	20	2		3
1333	0041	完了	千葉県	印西市	畑の中の道	270-1348	千葉県印西市戸神		35.791459	140.118914	"https://www.google.com/maps/@35.7909149,140.1188009,3a,27.1y,350.63h,95.08t/data=!3m6!1e1!3m4!1si8Amq4lUSwdqmWAWbDo8uQ!2e0!7i13312!8i6656"						ワンダーエッグ・プライオリティ	ワンダーエッグプライオリティ	各話（第1話、第4話、第5話）のアイのいる空間への行き帰りシーンで度々描かれていた畑の中の道。<br />第11話では、「エッグ」や自殺した少女たちの真実を裏アカから聞かされた帰りに、「エッグ」を叩き割ろうとするもできないまま「ちくしょう」とつぶやくだけしかできない大戸アイの姿が描かれていました。<br />特別編の終盤でも、アイがアカのいる空間へ向けて走っていました。<br />作中のようにローレルスクエア千葉ニュータウン中央のA・B棟を遠方に望む構図で、南側に畑が広がっていますが、作中のような構図で団地群は見ることはできず、送電塔も実際には存在せずに作中で描き足されたものとなっています（さらに南に下ると畑の中に送電塔が立つ風景がありますが、そこからはローレルスクエア千葉ニュータウン中央が見えません）。				インザイシ	ワ	12	20	2		5
1333	0042	完了	千葉県	印西市	住宅地（戸神台1-5）	270-1349	千葉県印西市戸神台1-5		35.794113	140.119604	"https://www.google.co.jp/maps/@35.7941235,140.1197479,3a,20y,269.66h,91.16t/data=!3m6!1e1!3m4!1slVkW_-PkO3EAqRO_6FUoZA!2e0!7i13312!8i6656"						ワンダーエッグ・プライオリティ	ワンダーエッグプライオリティ	第1話で、「エッグ空間」で西城くるみを救った大戸アイがアカに会いに向かうシーンの冒頭の街カットで描かれていた場所。<br />作中では座標地点から西側を望む構図で、左右反転の上、住宅や道などを細部まで忠実に描きながら、建ち並ぶ道路標識を道路の反対側に変更していました。				インザイシ	ワ	12	20	2		0
1333	0043	完了	千葉県	印西市	住宅地の坂道	270-1349	千葉県印西市戸神台1-7		35.795365	140.119141	"https://www.google.co.jp/maps/@35.7931176,140.1193342,3a,15y,353.81h,90.74t/data=!3m6!1e1!3m4!1sIC3-kIgk3R7X0cUcZTVomg!2e0!7i13312!8i6656"						ワンダーエッグ・プライオリティ	ワンダーエッグプライオリティ	第1話で、「エッグ空間」で西城くるみを救った後、アカに会いに向かう大戸アイが駆け上っていた坂道。<br />坂道を上った先の畑の南側から超望遠で望む構図で坂道が描かれていました。				インザイシ	ワ	12	20	2		1
1333	0044	完了	千葉県	印西市	住宅地（戸神台1-7（北））	270-1349	千葉県印西市戸神台1-7		35.794711	140.119258	"https://www.google.co.jp/maps/@35.7946973,140.119221,3a,74y,83.2h,103.92t/data=!3m6!1e1!3m4!1sR7i8hnACOWe8tbxQUKZuxg!2e0!7i13312!8i6656"						ワンダーエッグ・プライオリティ	ワンダーエッグプライオリティ	第4話で、仲良く話しながら歩く大戸アイと青沼ねいるが、沢木桃恵とすれ違っていた場所。				インザイシ	ワ	12	20	2		1
1333	0045	完了	千葉県	印西市	住宅地（戸神台1-7（南））	270-1349	千葉県印西市戸神台1-7		35.794457	140.119277	"https://www.google.co.jp/maps/@35.7951526,140.1191118,3a,15y,164.74h,91.26t/data=!3m6!1e1!3m4!1sh4CGbi9dcwPG6E4GuG854w!2e0!7i13312!8i6656"						ワンダーエッグ・プライオリティ	ワンダーエッグプライオリティ	第10話で、沢木桃恵が目的を達してもう「エッグ」を買いに来ないことをアカから告げられた大戸アイたち一行が、帰りに歩いていた場所。				インザイシ	ワ	12	20	2		1
1333	0046	完了	千葉県	印西市	大塚前公園　アンダーパス	270-1356	千葉県印西市小倉台1		35.805610	140.112599	-						ワンダーエッグ・プライオリティ	ワンダーエッグプライオリティ	第1話で、荷物も置いて逃げるように学校を出てきた大戸アイが、傘も差さずにずぶ濡れで歩いていた場所で、トンネルの中で思わず泣きだしていました。				インザイシ	ワ	12	20	2		3
1333	0047	完了	千葉県	印西市	カーブミラー	270-1356	千葉県印西市小倉台4		35.807443	140.111408	-						ワンダーエッグ・プライオリティ	ワンダーエッグプライオリティ	オープニングで、道を歩く大戸アイの後ろ姿が描かれていたカットのポップアップで使われていた実写写真の一つ。<br />特別編では、学校帰りの大戸アイが、スマホの中にあるはずの長瀬小糸と一緒の写真がなくなっていることに気づき、スマホを地面に叩きつけていたシーンで、このカーブミラー周辺が描かれていました。				インザイシ	ワ	12	20	2		2
1333	0048	完了	千葉県	印西市	浦幡新田公園のアンダーパス	270-1359	千葉県印西市木刈1		35.807277	140.111493	-						ワンダーエッグ・プライオリティ	ワンダーエッグプライオリティ	特別編で、学校帰りに雨の中を傘も差さずに歩いて来たアイが、雨宿りをしながら、スマホの中にあるはずの長瀬小糸と一緒の写真がなくなっていることに気づき、スマホを地面に叩きつけていました。				インザイシ	ワ	12	20	2		3
1333	0049	完了	千葉県	印西市	イオンモール千葉ニュータウン　フードコート	270-1392	千葉県印西市中央北3-2	モール棟 3F	35.802055	140.113176	-						ワンダーエッグ・プライオリティ	ワンダーエッグプライオリティ	オープニングで、いちごクレープを食べる大戸アイと、ラーメンを食べる川井リカが描かれていたフードコート。<br />第7話で、誕生日の川井リカが、学校帰りに集まった大戸アイたちに、母親への愚痴を話していたフードコート。<br />窓の外の風景がビッグホップ ガーデンモール印西のものと思われる風景に描き変えられていたため、作中ではビッグホップ ガーデンモール印西内のフードコートとして描かれているようです。				インザイシ	ワ	12	20	2		1
1333	0050	完了	千葉県	船橋市	小室住宅前の交差点	270-1471	千葉県船橋市小室町		35.797380	140.072129	"https://www.google.com/maps/@35.797272,140.0715912,3a,15y,77.03h,90.9t/data=!3m6!1e1!3m4!1spd-rFZaUUrlkCsoqbh-hqw!2e0!7i16384!8i8192"						ワンダーエッグ・プライオリティ	ワンダーエッグプライオリティ	特別編で、カラオケ帰りに沢木桃恵が大戸アイ、川井リカと別れて先に電車を降りたシーンから、アイとリカが一緒に夜道を歩くシーンへの場面転換カットで、「止まれ」の道路標識と球形の街灯が描かれていた交差点。				フナバシシ	ワ	12	10	2		0
1333	0051	完了	千葉県	船橋市	小室住宅前の道	270-1471	千葉県船橋市小室町		35.797269	140.071598	"https://www.google.com/maps/@35.797272,140.0715912,3a,67y,175.73h,89.66t/data=!3m6!1e1!3m4!1spd-rFZaUUrlkCsoqbh-hqw!2e0!7i16384!8i8192"						ワンダーエッグ・プライオリティ	ワンダーエッグプライオリティ	特別編で、カラオケ帰りの夜道を、川井リカと歩いていた大戸アイが、青沼ねいるの秘書・田辺美咲からの電話を受けていた場所。				フナバシシ	ワ	12	10	2		3
1333	0052	完了	千葉県	柏市	広瀬ボートセンター	277-0911	千葉県柏市箕輪新田		35.858714	140.023751	-						ワンダーエッグ・プライオリティ	ワンダーエッグプライオリティ	特別編で、田辺美咲に青沼ねいるの家でねいるの最後の夢（「エッグ空間」）を見せてもらい、少女たちが生き返るカラクリやパラレルワールドのこと、ネイルの正体を知って不愉快になり、ネイルの家を出て行ってしまった川井リカと、連れ戻そうと後を追ってきた大戸アイが話をしていた場所。				カシワシ	ワ	12	14	2		4
1333	0053	完了	千葉県	市原市	千葉ろうさい病院	290-0003	千葉県市原市辰巳台東2-16		35.520971	140.158407	-						ワンダーエッグ・プライオリティ	ワンダーエッグプライオリティ	第2話で、「エッグ空間」で負った怪我の治療にやって来た大戸アイが、同じく「エッグ空間」で負った怪我で搬送されて来て入院した青沼ねいるに遭遇していた病院。第4話では、アイとねいるが一緒に退院していました。				イチハラシ	ワ	12	2	2		3
